molecule_chembl_id,canonical_smiles,compound_classification,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL361949,CN(C)CCCc1c[nH]c2ccc(F)cc12,active,220.291,2.8012000000000006,1.0,1.0,8.397940008672037
CHEMBL198525,O=C(CCCCC1SCC2NC(=O)NC21)NCCN1CC=C(c2c[nH]c3ccccc23)CC1,active,467.63900000000035,3.099000000000002,4.0,4.0,8.698970004336019
CHEMBL251026,NCCCCCCCCCCCN1CCC(c2c[nH]c3ccccc23)CC1,active,369.5970000000001,5.816900000000007,2.0,2.0,7.6020599913279625
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,active,309.33099999999996,4.435000000000003,1.0,2.0,6.7447274948966935
CHEMBL194372,CN[C@@H](CCOc1ccc([N+](=O)[O-])cc1)c1ccc(OC(=O)N(C)C)cc1,active,373.40900000000016,3.384800000000002,1.0,6.0,7.376750709602099
CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,active,250.34199999999998,2.7597000000000014,0.0,3.0,6.0
CHEMBL42553,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)c(Cl)c1)N2C,active,328.23900000000003,3.732700000000003,0.0,3.0,8.602059991327963
CHEMBL255140,CCCCCCC(=O)OC[C@H]1[C@@H](c2ccc(Cl)c(Cl)c2)CC2CC[C@H]1N2C,active,412.4010000000002,6.073300000000008,0.0,3.0,7.275724130399211
CHEMBL407902,O=C(CCC(=O)OC[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)c(Cl)c1)S2)OC[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)c(Cl)c1)O2,active,672.4980000000002,8.885800000000001,0.0,6.0,6.0034883278458215
CHEMBL270659,CN1C2CC[C@@H]1[C@@H](COC(=O)CCC(=O)OC[C@@H]1C3CCC(C[C@@H]1c1ccc(Cl)c(Cl)c1)S3)[C@@H](c1ccc(Cl)c(Cl)c1)C2,active,685.541,8.801000000000002,0.0,6.0,6.226945306635737
CHEMBL401554,CN1C2CC[C@@H]1[C@@H](COC(=O)CCC(=O)OC[C@H]1[C@@H](c3ccc(Cl)c(Cl)c3)CC3CC[C@H]1O3)[C@@H](c1ccc(Cl)c(Cl)c1)C2,active,669.4730000000001,8.084400000000008,0.0,6.0,6.392544976785332
CHEMBL403660,CN1C2CCC1[C@@H](COC(=O)CCCCCCCCCCC(=O)OC[C@@H]1C3CCC(C[C@@H]1c1ccc(Cl)c(Cl)c1)N3C)[C@@H](c1ccc(Cl)c(Cl)c1)C2,active,794.732,11.12039999999999,0.0,6.0,6.853871964321762
CHEMBL271707,CN1C2CCC1[C@@H](COC(=O)CCCCCCCCC(=O)OC[C@@H]1C3CCC(C[C@@H]1c1ccc(Cl)c(Cl)c1)N3C)[C@@H](c1ccc(Cl)c(Cl)c1)C2,active,766.6779999999999,10.340199999999994,0.0,6.0,7.769551078621726
CHEMBL399740,CN1C2CCC1[C@@H](COC(=O)CCCCCCC(=O)OC[C@@H]1C3CCC(C[C@@H]1c1ccc(Cl)c(Cl)c1)N3C)[C@@H](c1ccc(Cl)c(Cl)c1)C2,active,738.624,9.559999999999999,0.0,6.0,7.508638306165727
CHEMBL257482,CN1C2CCC1[C@@H](COC(=O)CCCCC(=O)OC[C@@H]1C3CCC(C[C@@H]1c1ccc(Cl)c(Cl)c1)N3C)[C@@H](c1ccc(Cl)c(Cl)c1)C2,active,710.5699999999999,8.779800000000003,0.0,6.0,7.251811972993799
CHEMBL256046,CN1C2CCC1[C@@H](COC(=O)CCC(=O)OC[C@@H]1C3CCC(C[C@@H]1c1ccc(Cl)c(Cl)c1)N3C)[C@@H](c1ccc(Cl)c(Cl)c1)C2,active,682.5160000000001,7.999600000000008,0.0,6.0,6.97469413473523
CHEMBL227757,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)c(Cl)c1)S2,active,331.264,4.534100000000003,0.0,3.0,8.522878745280337
CHEMBL390929,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)c(Cl)c1)O2,active,315.196,3.8175000000000026,0.0,3.0,8.327902142064282
CHEMBL259209,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,active,246.35399999999998,1.7713999999999999,1.0,2.0,6.376750709602099
CHEMBL406156,NCC(=O)NCC1CC1(C(=O)C1NCCc2ccccc21)c1ccccc1,active,363.46100000000007,1.4753000000000012,3.0,4.0,6.823908740944319
CHEMBL410622,NCC(=O)NCC1CC1(C(=O)N1CCc2ccccc21)c1ccccc1,active,349.434,1.6085000000000007,2.0,3.0,7.113509274827518
CHEMBL256841,CC(C)N(C(=O)C1(c2ccccc2)CC1CNC(=O)CN)C(C)C,inactive,331.46000000000015,1.6646,2.0,3.0,5.0
CHEMBL256667,NCC1CC1(C(=O)C1NCCc2ccccc21)c1ccccc1,active,306.409,2.3590999999999998,2.0,3.0,8.080921907623926
CHEMBL415098,NCC1CC1(C(=O)N1CCCc2ccccc21)c1ccccc1,active,306.409,2.8824000000000005,1.0,2.0,7.0
CHEMBL260440,NCC1CC1(C(=O)N1CCc2ccccc21)c1ccccc1,active,292.382,2.4923,1.0,2.0,7.886056647693163
CHEMBL272285,NCC1CC1(C(=O)N1CCCCCC1)c1ccccc1,active,272.39199999999994,2.3056,1.0,2.0,6.1938200260161125
CHEMBL256397,CC(C)N(C(=O)[C@@]1(c2ccccc2)CC1CN)C(C)C,inactive,274.408,2.548400000000001,1.0,2.0,5.0
CHEMBL256646,CCN(Cc1ccccc1)C(=O)C1(c2ccccc2)CC1CN,active,308.42500000000007,2.9517000000000007,1.0,2.0,6.795880017344075
CHEMBL260439,C=CCN(CC)C(=O)C1(c2ccccc2)CC1CN,active,258.365,1.9375,1.0,2.0,6.552841968657781
CHEMBL272530,CCN(C(=O)C1(c2ccccc2)CC1CN)C(C)(C)C,inactive,274.408,2.5500000000000007,1.0,2.0,5.0
CHEMBL269799,CCN(C)C(=O)C1(c2ccccc2)CC1CN,active,232.32699999999997,1.3813,1.0,2.0,6.080921907623926
CHEMBL272790,NCC1CC1(C(=O)Nc1ccccc1)c1ccccc1,inactive,266.34400000000005,2.5417000000000005,2.0,2.0,5.0
CHEMBL450623,NCC1CC1(C(=O)NC1CC1)c1ccccc1,inactive,230.31099999999998,1.1815999999999995,2.0,2.0,5.0
CHEMBL257048,CCN(CC)C(=O)C1(c2ccccc2)CC1CN(C)C,inactive,274.408,2.3743000000000007,0.0,2.0,5.0
CHEMBL257047,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1ccncc1,inactive,337.4670000000001,2.9975000000000014,1.0,3.0,5.0
CHEMBL270240,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1cccnc1,inactive,337.4670000000001,2.9975000000000014,1.0,3.0,5.0
CHEMBL272074,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCc1ccco1,inactive,326.4400000000001,3.195500000000002,1.0,3.0,5.0
CHEMBL404475,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCC1CCCC1,inactive,328.5000000000002,3.592500000000002,1.0,2.0,5.0
CHEMBL272986,CCN(CC)C(=O)C1(c2ccccc2)CC1CNCC(C)C,inactive,302.4620000000001,3.058300000000002,1.0,2.0,5.0
CHEMBL272531,CCCCNCC1CC1(C(=O)N(CC)CC)c1ccccc1,inactive,302.46199999999993,3.2024000000000017,1.0,2.0,5.0
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,active,297.423,4.630900000000003,1.0,3.0,8.18045606445813
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,active,255.361,3.7246200000000034,1.0,2.0,6.721246399047171
CHEMBL255839,CCNC(=O)[C@@]1(c2ccccc2)CC1CN,inactive,218.29999999999995,1.0390999999999997,2.0,2.0,5.0
CHEMBL403441,CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,active,310.4410000000001,3.274300000000001,1.0,3.0,7.886056647693163
CHEMBL258060,CNCc1cc(NS(C)(=O)=O)ccc1Oc1ccc(Cl)cc1C,active,354.85900000000004,3.531620000000002,2.0,4.0,7.795880017344075
CHEMBL403090,CNCc1cc(N2CCCS2(=O)=O)ccc1Oc1ccc(Cl)cc1C,active,380.89700000000005,3.700020000000003,1.0,4.0,8.0
CHEMBL272493,CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1C,active,332.831,3.861920000000003,1.0,3.0,7.769551078621726
CHEMBL404317,CNCc1cc(C(=O)NC)ccc1Oc1ccc(Cl)cc1C,active,318.80400000000003,3.519720000000002,2.0,3.0,7.853871964321762
CHEMBL401819,CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1C,active,304.77700000000004,3.2590200000000014,2.0,3.0,8.154901959985743
CHEMBL438889,CNCc1cc(N2CCCS2(=O)=O)ccc1Oc1ccc(Cl)cc1Cl,active,401.31500000000005,4.0450000000000035,1.0,4.0,7.920818753952375
CHEMBL258062,CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1Cl,active,353.249,4.206900000000003,1.0,3.0,7.958607314841775
CHEMBL404754,CNCc1cc(C(=O)NC)ccc1Oc1ccc(Cl)cc1Cl,active,339.222,3.864700000000002,2.0,3.0,7.886056647693163
CHEMBL258271,CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1Cl,active,325.19500000000005,3.604000000000002,2.0,3.0,7.431798275933005
CHEMBL258063,CNCc1cc(C#N)ccc1Oc1ccc(Cl)cc1Cl,active,307.17999999999995,4.376780000000003,1.0,3.0,7.552841968657781
CHEMBL402345,CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1OC,active,348.83000000000004,3.5621000000000027,1.0,4.0,8.096910013008056
CHEMBL257481,CNCc1cc(C(=O)NC)ccc1Oc1ccc(Cl)cc1OC,active,334.80300000000005,3.2199000000000018,2.0,4.0,7.886056647693163
CHEMBL401877,CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1OC,active,320.77600000000007,2.959200000000001,2.0,4.0,7.920818753952375
CHEMBL401878,CNCc1cc(C#N)ccc1Oc1ccc(Cl)cc1OC,active,302.761,3.7319800000000027,1.0,4.0,8.301029995663981
CHEMBL255957,CNCc1ccccc1Oc1ccc(OC)cc1Cl,active,277.751,3.860300000000003,1.0,3.0,7.657577319177793
CHEMBL407815,CNCc1ccccc1Oc1ccc(Cl)cc1F,active,265.715,3.990800000000002,1.0,2.0,7.136677139879544
CHEMBL403071,CNCc1ccccc1Oc1ccc(Cl)cc1C,active,261.75199999999995,4.160120000000003,1.0,2.0,7.7447274948966935
CHEMBL256816,CNCc1ccccc1Oc1ccc(Cl)cc1Cl,active,282.16999999999996,4.505100000000002,1.0,2.0,7.251811972993799
CHEMBL256818,CNCc1ccccc1Oc1ccc(Cl)cc1OC,active,277.751,3.8603000000000023,1.0,3.0,7.886056647693163
CHEMBL404258,COc1cc(Cl)ccc1Oc1ccccc1CN(C)C,active,291.778,4.202500000000004,0.0,3.0,8.221848749616356
CHEMBL256817,CN(C)Cc1ccccc1Oc1ccc(F)cc1Cl,active,279.74199999999996,4.333000000000003,0.0,2.0,7.494850021680094
CHEMBL256819,CN(C)Cc1ccccc1Oc1ccc(Cl)cc1F,active,279.74199999999996,4.333000000000003,0.0,2.0,8.221848749616356
CHEMBL402057,CN(C)Cc1ccccc1Oc1ccc(Cl)cc1Cl,active,296.197,4.847300000000003,0.0,2.0,8.397940008672037
CHEMBL257423,CN(C)Cc1ccccc1Oc1ccc(Cl)cc1,active,261.75199999999995,4.193900000000004,0.0,2.0,7.7447274948966935
CHEMBL257424,CN(C)Cc1ccccc1Oc1cccc(Cl)c1,active,261.75199999999995,4.193900000000004,0.0,2.0,6.623423042943488
CHEMBL402851,CN(C)Cc1ccccc1Oc1ccccc1Cl,active,261.75199999999995,4.193900000000004,0.0,2.0,6.549750891680639
CHEMBL256058,CN(C)Cc1ccccc1Oc1ccccc1,active,227.307,3.5405000000000024,0.0,2.0,6.180456064458132
CHEMBL247733,Cc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,active,288.435,2.6463400000000012,1.0,3.0,8.045757490560675
CHEMBL257265,COc1cccc([C@@]2(OCCO)CCCC[C@@H]2CN(C)C)c1,inactive,307.43399999999997,2.651200000000001,1.0,4.0,5.0
CHEMBL270642,CO[C@]1(c2cccc(O)c2)CCCC[C@@H]1CN(C)C,inactive,263.3809999999999,2.9857000000000014,1.0,3.0,5.0
CHEMBL404197,COc1cccc([C@@]2(OCC3CC3)CCCC[C@@H]2CN(C)C)c1,active,317.473,4.068900000000003,0.0,3.0,7.6020599913279625
CHEMBL258140,CCCCO[C@]1(c2cccc(OC)c2)CCCC[C@@H]1CN(C)C,active,319.48900000000003,4.459000000000004,0.0,3.0,6.958607314841775
CHEMBL256227,CCCO[C@]1(c2cccc(OC)c2)CCCC[C@@H]1CN(C)C,active,305.462,4.068900000000003,0.0,3.0,7.6020599913279625
CHEMBL403388,CCO[C@]1(c2cccc(OC)c2)CCCC[C@@H]1CN(C)C,active,291.43499999999995,3.6788000000000025,0.0,3.0,6.7423214251308154
CHEMBL272533,COc1cccc([C@@]2(OC)CCCC[C@@H]2CN(C)C)c1,active,277.40799999999996,3.288700000000002,0.0,3.0,6.032920265855503
CHEMBL1400,CN(C)C[C@H]1CCCC[C@]1(O)c1cccc(O)c1,inactive,249.354,2.331600000000001,2.0,3.0,5.0
CHEMBL410832,COC1OC2(CCN(Cc3ccccc3)CC2)c2cnn(-c3ccccc3)c21,inactive,375.4720000000001,4.038800000000004,0.0,5.0,5.0
CHEMBL259732,CCCCN1CCC2(CC1)OC(OC)c1c2cnn1-c1ccccc1,inactive,341.45500000000004,3.6387000000000027,0.0,5.0,5.0
CHEMBL403441,CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,active,310.4410000000001,3.274300000000001,1.0,3.0,7.853871964321762
CHEMBL260037,CCOc1cc(Cl)ccc1Oc1ccncc1CNC,active,292.7660000000001,3.645400000000002,1.0,4.0,7.619788758288394
CHEMBL260036,CN(C)Cc1cnccc1Oc1ccc(Cl)cc1Cl,active,297.18499999999995,4.242300000000003,0.0,3.0,8.096910013008056
CHEMBL259136,CNCc1cnccc1Oc1ccc(Cl)cc1Cl,active,283.158,3.900100000000002,1.0,3.0,7.4089353929735005
CHEMBL260039,CNCc1cnc(C)cc1Oc1ccc(F)cc1C,active,260.31199999999995,3.3492400000000018,1.0,3.0,6.636388020107856
CHEMBL260038,CNCc1cnc(C)cc1Oc1ccc(C)cc1OC,active,272.348,3.218740000000002,1.0,4.0,7.7447274948966935
CHEMBL402371,CNCc1cnc(C)cc1Oc1ccc(Cl)cc1Br,active,341.63599999999997,4.3176200000000025,1.0,3.0,8.0
CHEMBL256136,CN(C)Cc1cnccc1Oc1ccc(Cl)cc1Br,active,341.63599999999997,4.351400000000003,0.0,3.0,8.397940008672037
CHEMBL256135,CNCc1cnccc1Oc1ccc(Cl)cc1Br,active,327.609,4.009200000000002,1.0,3.0,7.638272163982407
CHEMBL256970,Cc1cc(Oc2ccc(Cl)cc2C)c(CN(C)C)cn1,active,290.794,4.205740000000003,0.0,3.0,8.221848749616356
CHEMBL256137,CNCc1cnc(C)cc1Oc1ccc(Cl)cc1C,active,276.767,3.863540000000003,1.0,3.0,8.221848749616356
CHEMBL401596,Cc1cc(Cl)ccc1Oc1ccncc1CN(C)C,active,276.76700000000005,3.8973200000000032,0.0,3.0,8.522878745280337
CHEMBL256511,CNCc1cnccc1Oc1ccc(Cl)cc1C,active,262.74,3.5551200000000023,1.0,3.0,7.853871964321762
CHEMBL256293,CCc1cc(Cl)ccc1Oc1cc(C)ncc1CN(C)C,active,304.8210000000001,4.4597200000000035,0.0,3.0,7.721246399047171
CHEMBL403251,CCc1cc(Cl)ccc1Oc1cc(C)ncc1CNC,active,290.79400000000004,4.117520000000003,1.0,3.0,7.698970004336019
CHEMBL402000,CCc1cc(Cl)ccc1Oc1ccncc1CN(C)C,active,290.79400000000004,4.1513000000000035,0.0,3.0,7.958607314841775
CHEMBL257592,CCc1cc(Cl)ccc1Oc1ccncc1CNC,active,276.767,3.8091000000000026,1.0,3.0,7.337242168318426
CHEMBL403080,COc1cc(Cl)ccc1Oc1cc(C)ncc1CN(C)C,active,306.79300000000006,3.9059200000000036,0.0,4.0,7.886056647693163
CHEMBL403078,CNCc1cnc(C)cc1Oc1ccc(Cl)cc1OC,active,292.766,3.5637200000000027,1.0,4.0,8.397940008672037
CHEMBL257593,COc1cc(Cl)ccc1Oc1ccncc1CN(C)C,active,292.766,3.597500000000003,0.0,4.0,8.221848749616356
CHEMBL258449,CNCc1cnccc1Oc1ccc(Cl)cc1OC,active,278.73900000000003,3.255300000000002,1.0,4.0,7.853871964321762
CHEMBL402345,CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1OC,active,348.83000000000004,3.5621000000000027,1.0,4.0,8.154901959985743
CHEMBL247733,Cc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,active,288.435,2.6463400000000012,1.0,3.0,8.045757490560675
CHEMBL259209,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,active,246.35399999999998,1.7713999999999999,1.0,2.0,6.376750709602099
CHEMBL402441,C#CCN(CC#C)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,324.38000000000005,0.7692000000000001,1.0,4.0,7.6020599913279625
CHEMBL256557,C=CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,328.4120000000001,1.8748,1.0,4.0,7.494850021680094
CHEMBL258451,C#CCN(CC(=C)F)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,344.3860000000002,1.6192,1.0,4.0,7.267606240177032
CHEMBL404729,C=CCN(CC(=C)F)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,346.4020000000002,2.1719999999999997,1.0,4.0,7.4089353929735005
CHEMBL257335,C=C(F)CN(C)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,320.3640000000001,1.6158,1.0,4.0,7.0
CHEMBL404730,C#CCN(CC1CC1)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,340.4230000000001,1.5459999999999998,1.0,4.0,6.6777807052660805
CHEMBL257336,C#CCN(C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN)C1CC1,active,326.3960000000001,1.2984,1.0,4.0,6.795880017344075
CHEMBL260131,C#CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,314.3850000000001,1.1559,1.0,4.0,6.903089986991944
CHEMBL408016,CCN(CC1CC1)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,330.4280000000001,1.9327,1.0,4.0,6.267606240177032
CHEMBL405613,C=C(F)CN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,334.39100000000013,2.0059,1.0,4.0,6.950781977329818
CHEMBL427904,C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,316.40100000000007,1.7086999999999999,1.0,4.0,7.187086643357144
CHEMBL264678,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,304.39000000000004,1.5425999999999997,1.0,4.0,6.853871964321762
CHEMBL264430,NC[C@@H]1C[C@@]1(C(=O)N1CCc2ccccc2C1)c1ccc2c(c1)OCO2,active,350.4180000000001,2.2165999999999997,1.0,4.0,7.585026652029182
CHEMBL410015,NC[C@@H]1C[C@@]1(C(=O)N1CCc2sccc2C1)c1ccc2c(c1)OCO2,active,356.4470000000001,2.2781000000000002,1.0,5.0,7.853871964321762
CHEMBL411033,NC[C@@H]1C[C@@]1(C(=O)C1NCc2ccccc21)c1ccc2c(c1)OCO2,active,336.39100000000013,2.0453,2.0,5.0,7.113509274827518
CHEMBL411655,NC[C@@H]1C[C@@]1(C(=O)N1CCOc2ccccc21)c1ccc2c(c1)OCO2,active,352.39000000000016,2.0572999999999997,1.0,5.0,6.494850021680094
CHEMBL409715,NC[C@@H]1C[C@@]1(C(=O)N1CCc2ccccc21)c1ccc2c(c1)OCO2,active,336.39100000000013,2.221,1.0,4.0,7.552841968657781
CHEMBL260863,C=CCN(CC#CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,active,326.3960000000001,1.6696,1.0,4.0,7.1938200260161125
CHEMBL408384,C#CCN(CC#C)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,active,310.35300000000007,0.7266999999999999,1.0,4.0,7.309803919971486
CHEMBL259694,C=CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,active,314.3850000000001,1.8323,1.0,4.0,7.236572006437063
CHEMBL406789,C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,active,302.3740000000001,1.6662000000000001,1.0,4.0,6.823908740944319
CHEMBL260988,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,active,290.363,1.5000999999999998,1.0,4.0,6.318758762624412
CHEMBL405728,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)CCC3)C[C@H]1CN,active,286.419,2.2601,1.0,2.0,6.318758762624412
CHEMBL410055,CC#CCN(CCC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,326.4400000000001,2.0998,1.0,3.0,6.337242168318426
CHEMBL410054,C=CCN(CC#CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,324.4240000000001,1.8758,1.0,3.0,6.6777807052660805
CHEMBL411677,C#CCN(CC#C)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,308.38100000000003,0.9329000000000001,1.0,3.0,6.838631997765025
CHEMBL408940,C#CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,310.39700000000005,1.4857,1.0,3.0,6.886056647693163
CHEMBL404013,C=CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,312.41300000000007,2.0385,1.0,3.0,6.568636235841013
CHEMBL258180,C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,300.40200000000004,1.8724,1.0,3.0,6.366531544420414
CHEMBL258450,CCN(CC)C(=O)[C@@]1(c2ccc3occc3c2)C[C@H]1CN,active,286.37500000000006,2.5176,1.0,3.0,6.552841968657781
CHEMBL404145,CCN(CC)C(=O)[C@@]1(c2cccc(F)c2)C[C@H]1CN,active,264.344,1.9105,1.0,2.0,6.431798275933005
CHEMBL99946,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,active,246.35399999999998,1.7713999999999999,1.0,2.0,6.494850021680094
CHEMBL257550,NCC1C(c2ccccc2)C1(C(=O)N1CCc2ccccc21)c1ccccc1,active,368.48,3.886000000000003,1.0,2.0,6.251811972993799
CHEMBL410062,CC1(C)C(CN)C1(C(=O)N1CCc2ccccc21)c1ccccc1,inactive,320.436,3.128400000000002,1.0,2.0,5.0
CHEMBL260335,C=CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1(C)C,inactive,286.41900000000004,2.5736000000000008,1.0,2.0,5.0
CHEMBL260336,CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1(C)C,inactive,274.408,2.4075000000000006,1.0,2.0,5.0
CHEMBL260440,NCC1CC1(C(=O)N1CCc2ccccc21)c1ccccc1,active,292.382,2.4923,1.0,2.0,7.886056647693163
CHEMBL260439,C=CCN(CC)C(=O)C1(c2ccccc2)CC1CN,active,258.365,1.9375,1.0,2.0,6.552841968657781
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,active,255.361,3.7246200000000034,1.0,2.0,6.721246399047171
CHEMBL99946,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,active,246.35399999999998,1.7713999999999999,1.0,2.0,6.494850021680094
CHEMBL402089,NC[C@@H]1C[C@@]1(C(=O)N1C=COc2ccccc21)c1ccsc1,active,312.394,2.861300000000001,1.0,4.0,6.468521082957745
CHEMBL255246,NC[C@@H]1C[C@@]1(C(=O)N1CCCc2ccccc21)c1ccsc1,active,312.438,2.943900000000001,1.0,3.0,6.376750709602099
CHEMBL257348,NC[C@@H]1C[C@@]1(C(=O)C1NCc2ccccc21)c1ccsc1,active,298.411,2.3781000000000008,2.0,4.0,7.119186407719209
CHEMBL404027,NC[C@@H]1C[C@@]1(C(=O)N1CCc2ccccc2C1)c1ccsc1,active,312.438,2.549400000000001,1.0,3.0,6.494850021680094
CHEMBL257389,C=C(F)CN(CCOC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,312.4100000000001,1.9227,1.0,4.0,7.3979400086720375
CHEMBL402027,C=C(F)CN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,268.35699999999997,1.9061,1.0,3.0,7.221848749616356
CHEMBL257388,C#CCN(CC#C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,272.373,1.0594999999999999,1.0,3.0,7.075720713938118
CHEMBL439423,C#CCN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,248.35099999999997,1.0560999999999998,1.0,3.0,7.468521082957745
CHEMBL257390,C#CCN(CCOC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,292.40400000000005,1.0726999999999998,1.0,4.0,7.327902142064283
CHEMBL255448,COCCN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,268.382,1.0693000000000001,1.0,4.0,6.229147988357855
CHEMBL255449,C=CCN(C(=O)[C@@]1(c2ccsc2)C[C@H]1CN)C1CC1,active,276.40500000000003,2.1414999999999997,1.0,3.0,7.585026652029182
CHEMBL403616,C=CCN(CCOC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,294.4200000000001,1.6254999999999997,1.0,4.0,7.327902142064283
CHEMBL255450,C#CCN(CC=C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,274.38900000000007,1.6123,1.0,3.0,7.1487416512809245
CHEMBL255663,C=CCN(CC=C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,276.40500000000003,2.1651000000000002,1.0,3.0,7.119186407719209
CHEMBL257603,C=CCN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,250.367,1.6089,1.0,3.0,7.221848749616356
CHEMBL257602,C=CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,264.394,1.999,1.0,3.0,6.853871964321762
CHEMBL403759,CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN(C)C,inactive,280.437,2.4358000000000004,0.0,3.0,5.0
CHEMBL257130,CCN(CC)C(=O)[C@@]1(c2cc3cc(F)ccc3s2)C[C@H]1CN,active,320.4330000000001,3.1252000000000013,1.0,3.0,6.5376020021010435
CHEMBL257338,CCN(CC)C(=O)[C@@]1(c2cc3ccccc3s2)C[C@H]1CN,active,302.4430000000001,2.9861000000000004,1.0,3.0,6.2076083105017466
CHEMBL257810,CCN(CC)C(=O)[C@@]1(c2ccc(Cl)s2)C[C@H]1CN,active,286.82800000000003,2.4863,1.0,3.0,6.2839966563652006
CHEMBL257809,CCN(CC)C(=O)[C@@]1(c2ccc(Br)s2)C[C@H]1CN,active,331.2790000000001,2.5953999999999997,1.0,3.0,6.455931955649724
CHEMBL257964,CCN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,active,252.38299999999998,1.8329,1.0,3.0,6.2839966563652006
